id;screen_name;name;location;url;description;verified;follower;following;lists;likes;tweets;created;lang;bkg-image;profile-image
1560719706;respawn_conf;respawn_gathering;Cologne;https://t.co/apcTYs2FAx;Respawn - Gathering of Game Developers 2017 - the annual gathering on eye level! Hashtag is #rsp17;False;802;315;21;469;282;2013-07-01 15:03:19;de;http://pbs.twimg.com/profile_background_images/378800000031937830/839b42c2e43addaac83d374c7d5a2725.jpeg;http://pbs.twimg.com/profile_images/876784043064537088/dCI6kGdc_normal.jpg
1433730475;CSSconfeu;CSSconf EU;Berlin, Germany;https://t.co/wYNnb0UWLx;CSSconf EU | June 1st 2018 | A conference dedicated to the designers & developers who love CSS. For the community, not for profit.;False;6793;371;310;2506;2790;2013-05-16 18:24:00;en;http://pbs.twimg.com/profile_background_images/467784203656908800/fTdYFnDk.png;http://pbs.twimg.com/profile_images/927643057532669958/Zh87sUjr_normal.jpg
1342752169;sddconf;SoftwareDesign&Dev;London, England;http://t.co/XkiaaULID3;Software Design & Development conferences take place in London in May and November, & feature in-depth sessions on key topics delivered by world-class speakers.;False;3466;865;121;410;2048;2013-04-10 19:58:33;en;http://pbs.twimg.com/profile_background_images/378800000081342583/3ec08c7829a11219a0bf3787925f0fe1.jpeg;http://pbs.twimg.com/profile_images/932680212277493760/2QJD5Avx_normal.jpg
1328680838;EmberFest;Ember Fest;Berlin, Germany;https://t.co/ME4N0mHaJZ;European Ember.js Conference in Berlin, Germany on October 12 & 13 2017 https://t.co/ME4N0mHaJZ;False;888;451;79;95;969;2013-04-05 08:16:27;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/890552738567815168/ZP4GJEdp_normal.jpg
1134350324;AndroidMakersFR;Android Makers;Paris (Le Beffroi de Montrouge);https://t.co/AhoCnVJhiC;The biggest #AndroidDev event in France • 23rd & 24th April, 2018 • Early bird and student tickets available! • Tweet with #AndroidMakers2;False;1478;449;53;681;1414;2013-01-30 15:09:54;fr;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/811602461773430785/0Es0Gy1J_normal.jpg
1130979133;coldfrontconf;ColdFront;Copenhagen, Denmark;https://t.co/g9mDXuhIbn;ColdFront is the front-end conference in Copenhagen. Sept. 5-6, 2017. Organized by @auchenberg and @indiedk;False;1167;1145;65;242;832;2013-01-29 12:54:32;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/943989972662550528/4cfGmkOb_normal.jpg
1126305662;jsunconf;JSUnconf;Hamburg, Germany;https://t.co/y5r0B4gnFG;JavaScript Unconference. 21.4./22.4.2018 in Hamburg, brought to you with 💜 by @tu404, @chaupois, @robinson_k and @schubidu;False;2599;30;85;605;655;2013-01-27 21:49:29;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/378800000411493446/a77af5268278d2c7052d4625658e327d_normal.png
977376170;dotCSS;dotCSS;Paris;https://t.co/kOjVd6Fbtc;The largest CSS conference in Europe - 5th edition on November 8, 2018 in Paris - part of the @dotConferences series;False;1942;165;99;24;855;2012-11-29 01:50:15;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/659732196496928768/ByIcwqVt_normal.png
977372017;dotScale;dotScale;Paris;http://t.co/uN83tQeoV6;The European Tech Conference on Scalability - 6th edition on June 1, 2018 - part of the @dotConferences series;False;1603;992;87;146;1918;2012-11-29 01:42:03;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/659732730784129025/TlfVUxEl_normal.png
977359274;dotConferences;dotConferences;Paris;https://t.co/wFz5godE1w;"dotConferences is a series of technology events in Paris created by @sylvinus.

We want to bring an unheard-of, TED-like level of quality to tech conferences.";False;2333;78;114;123;1536;2012-11-29 01:38:02;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/669074519387082753/_ltq3jxR_normal.png
944567160;ParisSIGGRAPH;Paris ACM SIGGRAPH;Paris;http://t.co/IGM0NQXq;Chapitre français d'ACM SIGGRAPH;False;409;275;22;165;353;2012-11-12 20:57:09;fr;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/2842035007/ef026221982ca4c46bff3f8f95be5649_normal.jpeg
907924568;OpenLabsAlbania;Open Labs Hackerspace;Tirana, Albania;https://t.co/1BXEn8qAPo;The first hackerspace in Albania dedicated to Free and Open Source Software, Privacy and the Commons. Proudly non-profit. Tweets in English.;False;1047;710;45;895;1245;2012-10-27 11:32:04;en;http://pbs.twimg.com/profile_background_images/537588957999935489/jM10Uv3K.jpeg;http://pbs.twimg.com/profile_images/878585016355311616/31Bx6t3S_normal.jpg
821106752;SoftwareQSTag;Software-QS-Tag;;http://t.co/IK3cvCPqji;The leading conference for software quality assurance and software testing in Germany! #qstag;False;1091;235;21;375;1643;2012-09-13 08:13:02;de;http://pbs.twimg.com/profile_background_images/433981794346479616/ruL4urWB.png;http://pbs.twimg.com/profile_images/459657540930764800/ao84LeLh_normal.jpeg
788957581;apistrat;APIStrat Conference;Portland, OR;https://t.co/Ml2KXAnhAq;APIStrat Portland - Oct. 31 - Nov 2, 2017.;False;4919;3885;219;402;2857;2012-08-29 09:36:46;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/2555236457/mkzxnlpxz7oqnpmj9a2s_normal.png
626731161;RuhrJS;RuhrJS;Bochum, Nordrhein-Westfalen;https://t.co/cBCtm5i52e;RuhrJS JavaScript conference, October, 14th and 15th. Slack: https://t.co/uKMMjjw9nG - fluffiest conference on the planet;False;675;100;30;461;754;2012-07-04 17:57:57;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/633655578108272641/GuajM-lf_normal.jpg
615120037;JRubyConfEU;JRubyConf EU;Berlin, Germany;http://t.co/rZ8fJhNncw;"JRubyConf's European Edition. July/August 2015 in Berlin.

Presented as part of @eurucamp 2015.";False;439;200;61;89;1148;2012-06-22 12:20:30;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/626078938096365568/z7rg0G99_normal.jpg
575229245;dotJS;dotJS;Paris, France;http://t.co/7BDif563OO;The largest JavaScript conference in Europe - 7th edition on November 9, 2018 in Paris - part of the @dotConferences series;False;4595;151;252;136;2186;2012-05-09 10:17:43;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/659731659852500993/Ezv9Xe_R_normal.png
571241517;AWSreInvent;AWS re:Invent;Las Vegas, NV;https://t.co/ObKdm6WUZb;The Official Twitter account for Amazon Web Services’ global customer & partner conference: AWS re:Invent 2017!;False;60167;164;703;923;5865;2012-05-04 21:18:01;en;http://pbs.twimg.com/profile_background_images/477117586484641792/X32ogmw5.png;http://pbs.twimg.com/profile_images/877302367867109376/XUwGjN_E_normal.jpg
557933634;SaltStack;SaltStack;Salt Lake City;https://t.co/SHLa6Zfdml;Intelligent orchestration for the software-defined data center at scale | '14 InfoWorld Technology of the Year | '13 Gartner Cool Vendor in DevOps;False;9926;4584;404;2297;4115;2012-04-19 16:31:12;en;http://pbs.twimg.com/profile_background_images/575736803795148800/eW3ZLb45.png;http://pbs.twimg.com/profile_images/577940000693620736/-lag2uPT_normal.png
540586289;RedisConf;RedisConf;San Francisco, CA;https://t.co/u7g5oh0815;The largest gathering of Redis users and experts. Presented by @RedisLabs.    May 30 - June 1, 2017;False;1252;1006;31;92;677;2012-03-30 06:36:11;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/836309322153914368/jNglOPer_normal.jpg
531102473;TOABerlin;Tech Open Air;Berlin;https://t.co/pORcyoYnp1;The Interdisciplinary Technology Festival. Tech, Music, Art and Science in Berlin.  Come join us at #TOALA next week!;True;8916;433;352;6457;3401;2012-03-20 10:33:58;en;http://pbs.twimg.com/profile_background_images/803200562/53f6a67f8f9b66c06a1a9731fdf2eb5f.jpeg;http://pbs.twimg.com/profile_images/865592433027031040/-ncxP_ya_normal.jpg
526867353;NodeConfEU;NodeConf EU;Ireland;https://t.co/3z44jJK1WW;Dates for #NodeConfEU 2018 to be announced soon! 🎉;False;2885;1674;0;976;2347;2012-03-16 22:45:48;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/849181609844760576/38ODYD4y_normal.jpg
516875194;xoxo;XOXO;Portland, OR;https://t.co/PV9KXr9uXb;XOXO is an experimental festival for independent artists who work on the internet.;False;13412;3;515;47;1354;2012-03-06 20:45:25;en;http://pbs.twimg.com/profile_background_images/634326216/cwv5rltqkiu9f4par9z6.png;http://pbs.twimg.com/profile_images/883531581821829121/xJ16ds3f_normal.jpg
508894285;lxjs;LXJS;Lisbon, Portugal;http://t.co/D9F818zYyn;A 2-day not-for-profit by-the-community and for-the-community international conference about the New Worlds of JavaScript. Jun 27-28, 2014.;False;2007;297;137;495;2170;2012-02-29 14:24:14;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/447487081577594880/J9z30kmn_normal.png
429413279;Dent;Dent;Seattle, WA;https://t.co/GavHqdsRfa;"Dent creates and supports a community of entrepreneurs, executives, and creatives who are driven to ""put a dent in the universe.""🚀";False;1941;1106;75;536;1547;2011-12-05 23:09:40;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/2574018782/cwmycqxw7tni9uhw0a3b_normal.jpeg
403871494;mariadb;MariaDB Corporation;The Internet;http://t.co/WOqrXuJsgC;We are the company behind MariaDB, the fastest growing Open Source database.;True;30581;525;601;554;4683;2011-11-03 03:32:09;en;http://pbs.twimg.com/profile_background_images/378800000030296757/81f178115c9a5f27282da73d4547262b.png;http://pbs.twimg.com/profile_images/876953323743494144/Q_pbuiJf_normal.jpg
348897258;weCONECT;we.CONECT;Berlin;http://t.co/SExgkfP9pF;DISCOVER A NEW CONFERENCE CONCEPT http://t.co/k7PHOihVq2;False;791;1181;86;98;1024;2011-08-05 05:28:04;de;http://pbs.twimg.com/profile_background_images/849593540/3f6e0486f35d819fcaa38e2196959190.png;http://pbs.twimg.com/profile_images/1532636249/we.CONECT-Facebook2-180x120_normal.png
348762091;jenkinsconf;Jenkins World;San Francisco, CA;https://t.co/5eVvfdd9ha;Jenkins World - A conference governed by the community for the community. San Francisco, CA | August 30-31, 2017  #JenkinsWorld;False;2048;737;70;1858;1285;2011-08-04 23:36:35;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/844640651509731328/8LKY3omw_normal.jpg
337784453;copenhagenjs;copenhagenjs;Copenhagen, Denmark;http://t.co/jQxGqTSpbe;CopenhagenJS is a monthly meetup for webdesigners & front-end developers in and around Copenhagen.;False;1398;118;49;143;1271;2011-07-18 15:38:37;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/789095412867235840/GovL0WyM_normal.jpg
325979516;GR8ConfUS;GR8Conf US;Minneapolis, MN;http://t.co/tOMpWHPObs;;False;727;42;34;280;1054;2011-06-29 05:17:54;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1790779684/gr8uslogo_normal.png
305186098;PuppetConf;PuppetConf 2017;San Francisco;https://t.co/TxMIc3Mnue;Puppet’s annual IT industry & user conference. PuppetConf 2017 is 10-12 October in San Francisco. #PuppetConf @puppetize;False;1946;79;79;925;2523;2011-05-25 19:55:29;en;http://pbs.twimg.com/profile_background_images/577879334712557568/cQpAV6gx.jpeg;http://pbs.twimg.com/profile_images/718060057275928576/qI5f7qbI_normal.jpg
282062353;ScotlandJS;Scotland JS;Edinburgh, Scotland;https://t.co/5kJPQ5yqAO;The Scottish JavaScript Conference in Edinburgh, July 19th and 20th 2018;False;2138;1993;175;1029;5221;2011-04-14 13:38:13;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/676013977290334208/SG8H7Cah_normal.png
277116212;greachconf;Greach;Madrid;http://t.co/tWOGJbTGyf;"The first Groovy conference in Madrid, Spain with 100% English talks. 2018
- March 15th: Workshops
- March 16th & 17th. Conference 
https://t.co/hE6rhAbO0a";False;922;554;53;394;1612;2011-04-04 18:42:02;en;http://abs.twimg.com/images/themes/theme15/bg.png;http://pbs.twimg.com/profile_images/378800000864084654/FzS7WbZP_normal.png
263762253;eurucamp;eurucamp;Berlin, Germany;http://t.co/ZvcdniMe05;european ruby camp;False;1491;856;89;797;4626;2011-03-10 17:58:15;en;http://pbs.twimg.com/profile_background_images/853739879/5dd3a12013711243284e6f573096f867.gif;http://pbs.twimg.com/profile_images/613438325337247744/V53YQHXK_normal.png
217234313;ccc;CCC Events;;https://t.co/KeN2BFjVjZ;Official Twitter account of CCC events;False;34417;31;698;1;653;2010-11-18 23:22:34;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/1234902293/fairydust_reasonably_small_normal.jpg
215145657;jsconfit;JS Italian Conf;Verona, Italy;http://t.co/sCXssgA8FR;The most used language, the most needed conference. The 1st Javascript conference in Italy. Verona May 10th and 11th 2017. https://t.co/sQq6rY1LPA;False;1907;540;149;404;1727;2010-11-13 03:19:16;it;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/801208684542103552/no0Qtio0_normal.jpg
205425101;PyConDE;PyCon DE;"Germany
";https://t.co/bTKfoQWRYA;PyCon Germany, October 25-27, 2017, Karlsruhe;False;1228;484;59;417;798;2010-10-20 21:25:39;de;http://pbs.twimg.com/profile_background_images/378800000014916469/5cb1550f340edba09db8360bccc3075b.png;http://pbs.twimg.com/profile_images/742709741890228224/lbiH9qgR_normal.jpg
204603526;seleniumconf;Selenium Conference;;https://t.co/9eS7MggvVX;Join @SeleniumHQ for a conference designed for Selenium testers • Chicago: Autumn 2018;False;5122;74;114;102;672;2010-10-19 02:06:06;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/851500216171868164/AKffBBex_normal.png
186033181;btconf;beyond tellerrand;;https://t.co/jJvywAMyNB;Events, Conferences & Workshops Design, technology, inspiration, the Web, and networking. https://t.co/1ydqXUxOKZ;True;6329;6;282;3891;6777;2010-09-02 12:41:01;en;http://pbs.twimg.com/profile_background_images/600325065909997568/6_jGkPlL.jpg;http://pbs.twimg.com/profile_images/930728855962255360/tzOehaP5_normal.jpg
184824226;Gartner_Events;Gartner Events;Stamford, CT;https://t.co/AyWv66woPs;View a full list of Gartner events around the world in 2017 here: https://t.co/EMgd6ERhZC. #GartnerSEC #GartnerTGI;False;7902;5515;311;4677;8500;2010-08-30 15:36:49;en;http://pbs.twimg.com/profile_background_images/142122129/TwitterBGEvents.jpg;http://pbs.twimg.com/profile_images/565904650595889153/wV8wR37J_normal.jpeg
184755258;NextLevel_Fest;Next Level Festival;9.–12. November / Düsseldorf;https://t.co/dLC6ZQOQxM;Next Level - Festival for Games vereint Fans und Fachleute der digitalen Spielekultur und bietet Input zu Games+Bildung+Kunst+Wirtschaft @kaaro_linka @LinScholz;False;838;690;35;948;1657;2010-08-30 12:05:06;de;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/884377776190615553/dw8JQMgr_normal.jpg
180262369;WSO2Con;WSO2Con;;http://t.co/vmVmh00pzy;Explore WSO2 products, connect with WSO2 experts & learn how Fortune 500 enterprises are using WSO2 middleware to become more connected.;False;1569;317;67;426;3020;2010-08-19 05:36:26;en;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/448341516306497536/e89QP8tG_normal.jpeg
169942861;lanyrd;Lanyrd;Everywhere;http://t.co/UAoHLM5y5A;Discover and get more out of professional events and conferences.;False;11346;1177;642;5128;923;2010-07-23 15:15:39;en;http://pbs.twimg.com/profile_background_images/137927504/twitter-bg.png;http://pbs.twimg.com/profile_images/3314581702/5ef9c00f35096a0951b2dad3f0ab7df2_normal.png
145599406;amsterdamjs;AmsterdamJS;Amsterdam, The Netherlands;https://t.co/HYPolp9z1r;The largest and longest-running #JavaScript community in town! Join our first conference on June 8 or see you around at one of our quarterly #js meetup events.;False;998;233;60;160;768;2010-05-19 10:57:33;en;http://abs.twimg.com/images/themes/theme12/bg.gif;http://pbs.twimg.com/profile_images/784422221993373696/nCu9lM25_normal.jpg
129789607;fronttrends;Front-Trends 2017;Warsaw;http://t.co/jVjFk58SqT;"Gather 'Round Ye Front-End Lovers! A Festival of Beerbits and Stories of HTML, JS, CSS, UX and Design Await!
– May 24-26, Warsaw, Poland";False;5742;758;300;290;2171;2010-04-05 12:01:58;en;http://pbs.twimg.com/profile_background_images/91564348/background.jpg;http://pbs.twimg.com/profile_images/798945532139995136/QB_KLK86_normal.jpg
128343266;munichjs;Munich JavaScript UG;Munich;https://t.co/9GoH1HAomU;JavaScript user group with monthly meetups in Munich. Organized by @netzzwerg and @mixn. The little sister of @JSKongress;False;1970;940;117;356;2106;2010-03-31 21:13:11;de;http://abs.twimg.com/images/themes/theme14/bg.gif;http://pbs.twimg.com/profile_images/849702116138508289/dJAtpzRr_normal.jpg
104156565;TDWI_EU;TDWI EUROPE;Cologne;https://t.co/TY9vTBb4Cn;TDWI bietet Praktikern in BI & DW eine berufliche Fort- & Weiterbildung & eine Plattform zum Erfahrungs- & Ideenaustausch. https://t.co/XSaLzADNwX;False;3830;3046;223;517;3211;2010-01-12 13:07:05;de;http://pbs.twimg.com/profile_background_images/433608841133965312/7TutUdpa.png;http://pbs.twimg.com/profile_images/878229073557901312/tuJZEihq_normal.jpg
102116452;campuspartyeu;Campus Party Europe;Utrecht, Nederland;https://t.co/aeORHZHO0X;The greatest tech experience in the world bringing together  young geeks in a festival of innovation, creativity, science, entrepreneurship & entertainment.;False;5667;4947;401;4681;8903;2010-01-05 17:33:14;en;http://pbs.twimg.com/profile_background_images/576536255363567618/_UEaumOw.png;http://pbs.twimg.com/profile_images/943779593793736704/qe1KAViH_normal.jpg
97226363;btdays;BT Days;7. - 9. Nov. 2016 | München;https://t.co/rX94lGB66A;Business Technology Days | IT Leadership & Lean Innovation | Impressum: http://t.co/rnwASMp4Ay;False;242;466;68;36;2888;2009-12-16 15:07:26;en;http://pbs.twimg.com/profile_background_images/532122775838674946/d85995Ox.jpeg;http://pbs.twimg.com/profile_images/723509013237747712/gIAX2m73_normal.jpg
81332124;AgileTD;Agile Testing Days;Berlin;http://t.co/kNQoUsDRND;The Agile Testing Days are the European conference for the worldwide professionals involved in the agile world. Impressum: http://t.co/OO6umFySLJ;False;6623;2680;373;6569;10418;2009-10-10 11:02:58;en;http://pbs.twimg.com/profile_background_images/438976509861060608/vzxSFVBV.png;http://pbs.twimg.com/profile_images/2758926506/f37bc67ddedb65dc7901223ee0298c36_normal.png
70664118;fscons;FSCONS;Gothenburg, Sweden;http://t.co/IvLkiWgKKG;/ɛf.ɛs.kɒns/ • a meeting place for social change, focused on the future of free software, free culture and a free society.;False;850;248;44;123;1902;2009-09-01 12:11:59;en;http://abs.twimg.com/images/themes/theme7/bg.gif;http://pbs.twimg.com/profile_images/2974977901/e17f9fa34c151a1bbec798e0d21c8ae8_normal.png
64462097;jsconfeu;JSConf EU;Berlin;https://t.co/4ryh21flu3;The labour-of-love conference for the JS community in Europe. https://t.co/LcGuu5G2rl | June 2-3, 2018;False;15826;227;785;445;5444;2009-08-10 17:40:34;en;http://abs.twimg.com/images/themes/theme2/bg.gif;http://pbs.twimg.com/profile_images/794375543261007872/TX4vJymw_normal.png
63578554;Devoxx;Devoxx;Devoxxland;;The Developers Community Conference is now available in Belgium, France, UK, Poland, Morocco and US and welcomes 12.000+ Devoxxians every year!;False;17729;205;555;11587;5244;2009-08-06 23:44:17;en;http://pbs.twimg.com/profile_background_images/378800000153661109/sbIDdLIK.jpeg;http://pbs.twimg.com/profile_images/920226621843558400/BHQZaCqw_normal.jpg
57046942;gamescom;gamescom;Köln;https://t.co/OrcQZg5GST;gamescom - The Heart of Gaming;True;196007;994;901;5595;5578;2009-07-15 15:30:49;de;http://pbs.twimg.com/profile_background_images/23423341/bg_blockMain.jpg;http://pbs.twimg.com/profile_images/677069678292807680/nj081EAF_normal.jpg
54828884;wdc_conference;Web Developer Conf;München, Bayern;https://t.co/6jB6otD5KC;Konferenz & Workshops für Web-Entwickler. Single Page Apps, Frameworks, JavaScript. 16.-17. Okt 2018 #webdc18;False;426;180;37;8;754;2009-07-08 07:23:14;de;http://pbs.twimg.com/profile_background_images/709672492/d8dd71a5861efd80c4db6ea48ee913f7.jpeg;http://pbs.twimg.com/profile_images/928927552550395905/fN2e34PQ_normal.jpg
48627228;flosskosova;FLOSSK;Prishtina, Kosovo;http://t.co/J77xGpp0FB;Free/Libre Open Source Software Kosova - free and open software, culture and knowledge.;False;1987;922;47;145;921;2009-06-19 06:02:46;en;http://abs.twimg.com/images/themes/theme18/bg.gif;http://pbs.twimg.com/profile_images/774665780420042752/xFALzM25_normal.jpg
47678218;vansig;Vancouver SIGGRAPH;Vancouver, Canada;http://t.co/6VvB1QTjFv;Vancouver Chapter of the Special Interest Group for Computer Graphics of the ACM, serving those involved in the fields of computer graphics & interactive tech;False;2758;1188;124;43;2269;2009-06-16 17:09:26;en;http://pbs.twimg.com/profile_background_images/18371327/tile_brown.jpg;http://pbs.twimg.com/profile_images/265653837/logo_siggraph_normal.png
47313251;Jfokus;Jfokus;Stockholm;https://t.co/KFqEcDph6u;Jfokus is all about developers! Check out the conference: https://t.co/KFqEcDph6u;False;2785;262;134;282;2861;2009-06-15 11:27:30;sv;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/925654807498625025/uWP8mVlg_normal.jpg
43694040;AMazeFest;A MAZE.;Interstellar;https://t.co/qBrbVB05sp;A MAZE. is an international label for independent games, playful media & alternative dimensions. #AMaze2017;False;5720;1691;241;5873;6924;2009-05-31 14:26:05;en;http://pbs.twimg.com/profile_background_images/468744084836741120/CDV2Z3oR.png;http://pbs.twimg.com/profile_images/870627310579404802/wPPZvbWI_normal.jpg
43517981;droidcon;droidcon;20 droidcon events worldwide;http://t.co/5ufbAk0RlY;droidcon is a global developer conference series and a network focusing on the best of Android. — [droidcon is a registered trademark of Mobile Seasons GmbH];False;6583;1506;334;77;5035;2009-05-30 11:55:21;en;http://pbs.twimg.com/profile_background_images/24976728/droid_twithint.gif;http://pbs.twimg.com/profile_images/328066023/droid_con150_normal.jpg
43338578;BASTAcon;BASTA!;Frankfurt am Main, Germany;http://t.co/ZSwlbdkQoJ;BASTA! - die Konferenz für .NET, Windows & Open Innovation | 19. - 22.02.2018                    https://t.co/ZSwlbd3fxb;False;1757;2675;216;511;6735;2009-05-29 14:26:00;de;http://pbs.twimg.com/profile_background_images/705788846793957376/97mubJUx.jpg;http://pbs.twimg.com/profile_images/914844802528743424/6BMxw7mK_normal.jpg
38159167;CloudExpoEurope;Cloud Expo Europe;London;http://t.co/qQlD58MYZ4;Official news and tweets from @CloudExpoEurope - The cloud event for business. 21st & 22nd March 2018, ExCeL, London;False;7141;2241;223;621;7833;2009-05-06 11:31:27;en;http://pbs.twimg.com/profile_background_images/365093496/cloud-twitter-bgd-2.jpg;http://pbs.twimg.com/profile_images/666908790390960129/aeDhWusr_normal.png
32310028;barcampruhr;barcamp.ruhr;Ruhrgebiet / Germany;http://t.co/35nSqtn7Y0;BarCampRuhr11 am 24.-25. März 2018 im Unperfekthaus in Essen. #bcruhr11 Organisiert von @bertholdb und @fernmuendlich;False;1434;735;130;312;1007;2009-04-17 04:41:31;de;http://abs.twimg.com/images/themes/theme1/bg.png;http://pbs.twimg.com/profile_images/545846420641558528/n1vAkssm_normal.png
31423172;JAXenter;JAXenter;Frankfurt;http://t.co/I85chDEeX3;Deluxe Content für IT-Profis: Software-Architekturen, Webentwicklung, Java, JVM, Eclipse, Android, Big Data, Cloud, Internet of Things.;False;5048;4959;449;213;21457;2009-04-15 14:45:00;de;http://pbs.twimg.com/profile_background_images/456743307872198657/E-SHHPdS.png;http://pbs.twimg.com/profile_images/611898374732795905/TjBkj0rm_normal.jpg
29157393;jaxcon;JAXCON;6 - 10 Nov, Munich;https://t.co/J3ldOTLqjs;europe's no. 1 conference series on enterprise technologies, agile methodologies & software architectures | https://t.co/gEwDyYXm8b;False;4483;3644;377;775;10772;2009-04-06 06:38:55;de;http://pbs.twimg.com/profile_background_images/677135138875019269/BePhjI6V.jpg;http://pbs.twimg.com/profile_images/930070766753808384/eYrQqKFK_normal.jpg
21794421;EclipseCon;EclipseCon;Register now!;https://t.co/Bo2YFgIABo;Annual Eclipse Events | North America, Germany, and France | Happening next: EclipseCon Europe 2017, October 24-26 in Ludwigsburg, Germany.;False;3519;332;198;1547;6991;2009-02-24 20:38:19;en;http://abs.twimg.com/images/themes/theme14/bg.gif;http://pbs.twimg.com/profile_images/879166139347107843/qx-G2si6_normal.jpg
20650558;nofluff;NFJS;Nationwide;http://t.co/qgnmOfdiXh;We bring the best minds in the Java/JVM space together to create world class training and conference experiences.;False;3148;92;195;57;1609;2009-02-12 03:11:13;en;http://abs.twimg.com/images/themes/theme15/bg.png;http://pbs.twimg.com/profile_images/3324264208/392c8e5c1ff78907556fad587801fc06_normal.png
20636884;devconnections;IT/Dev Connections;Worldwide;https://t.co/9GzZGsBdIx;IT/Dev Connections features more than 190 in-depth sessions across five different tracks, teaching developers, DevOps, & IT Pros the skills they need!;False;4538;1624;254;730;13169;2009-02-11 22:49:11;en;http://pbs.twimg.com/profile_background_images/433259326308769793/4S3Spfdt.png;http://pbs.twimg.com/profile_images/431794417716822016/MeMcUU6i_normal.png
20519953;cgc_keynote;CEBIT d!talk;Hannover, Germany;https://t.co/GoI7CQjfmH;CEBIT d!talk is the CEBIT’s conference on all aspects of the digital transformation (11 - 15 June 2018). Please follow @CEBIT.;False;4840;2290;168;282;2860;2009-02-10 15:33:57;en;http://pbs.twimg.com/profile_background_images/578616471263137792/OpJWOXTg.jpeg;http://pbs.twimg.com/profile_images/938328533520257024/W7Y_Ippn_normal.jpg
19586056;gr8conf;GR8Conf;Copenhagen, Denmark;http://t.co/fUM0EOu2QG;GR8Conf is a series of conference dedicated to the Groovy Ecosystem. Europe every year in week #22;False;2602;2331;146;290;2884;2009-01-27 10:41:46;en;http://pbs.twimg.com/profile_background_images/378800000120694270/4e56e4939f60926efae4f86a33560436.png;http://pbs.twimg.com/profile_images/466512494588989440/gqA_62UW_normal.png
19413393;E3;E3;Los Angeles, CA;http://t.co/lreEKXu9C1;The Official Electronic Entertainment Expo Twitter. Follow @TheESA for more E3 news and announcements.;True;1990367;579;6024;2193;6308;2009-01-23 20:54:04;en;http://pbs.twimg.com/profile_background_images/378800000178305175/0sYr6snP.png;http://pbs.twimg.com/profile_images/919910836898091008/juPMiRfg_normal.jpg
18854457;CloudExpo;CloudEXPO ®;Javits Center | Santa Clara CC;http://CloudComputingExpo.com;Javits Center, New York City, NY (June 5-7, 2018) Santa Clara Convention Center (Nov 6-8, 2018) Early Bird Tickets Here ▸ https://t.co/jGalvTuMDJ;True;77044;90;4165;67753;156388;2009-01-11 02:17:22;en;http://pbs.twimg.com/profile_background_images/493845125257105408/E_W68M5T.jpeg;http://pbs.twimg.com/profile_images/936337037728219137/zZxPQ97F_normal.jpg
15962027;djangocon;DjangoCon;San Diego, CA USA;https://t.co/EmCQfhTRM6;"DjangoCon US, save the date: October 14 - 19, 2018 in San Diego, CA.

Looking for DjangoCon Europe? Try @DjangoConEurope!";False;9113;337;447;2293;2994;2008-08-23 22:34:18;en;http://pbs.twimg.com/profile_background_images/685943687/3f6f18d86d7e89c2ab003f26a8acb279.jpeg;http://pbs.twimg.com/profile_images/837039172951007232/MfpyaXp9_normal.jpg
